item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q1025491,Caetano N'Tchama,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,false,true
Q10340236,Odete Semedo,NormalRank,Q3739,Bissau,true,true,false,,,,
Q106164,João Bernardo Vieira,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q106548292,Viriato Soares Cassamá,,,,,,false,,,,
Q108426409,José Pereira Baptista,,,,,,false,,,,
Q108426410,Malam Mané,,,,,,false,,,,
Q108426411,João José Monteiro,,,,,,false,,,,
Q108426412,Rui Dia de Sousa,,,,,,false,,,,
Q114554675,Carlos Domingos Gomes,,,,,,false,,,,
Q114554676,Carlos Pinto Pereira,,,,,,false,,,,
Q114554677,Dionisio Cabi,,,,,,false,,,,
Q114554678,Mamadu Saido Balde,,,,,,false,,,,
Q114554679,Namuano Dias Gomes,,,,,,false,,,,
Q114554681,Rui Sanha,,,,,,false,,,,
Q114554929,Armando Mango,,,,,,false,,,,
Q114554931,Fatumata Djau Bucket,,,,,,false,,,,
Q114554932,Geraldo João Martins,,,,,,false,,,,
Q114554933,Magda Nely Robalo Silva,,,,,,false,,,,
Q114555148,Arcenio Abdulai Jibrilo Balde,,,,,,false,,,,
Q114555149,Fernando Dias,,,,,,false,,,,
Q114555150,Fernando Mendonça,,,,,,false,,,,
Q114555151,Joao Aladje Mamadú Fadie,,,,,,false,,,,
Q114555153,Mamadu Serifo Djaquite,,,,,,false,,,,
Q114555154,Maria Celina Vieira,,,,,,false,,,,
Q114555476,Augusto Gomes,,,,,,false,,,,
Q114555477,Cirilo Mamasaliu Djaló,,,,,,false,,,,
Q114555478,Dionísio Cumba,,,,,,false,,,,
Q114556064,Mário Fambé,,,,,,false,,,,
Q114556087,José Carlos Varela Casimiro,,,,,,false,,,,
Q114556141,Martina Moniz,,,,,,false,,,,
Q114556442,Tcherno Djaló,,,,,,false,,,,
Q114556464,Timóteo Saba M’bunde,,,,,,false,,,,
Q114556507,Teresa Alexandrina da Silva,,,,,,false,,,,
Q114556608,Abas Djaló,,,,,,false,,,,
Q114560668,Antonio Deuna,,,,,,false,,,,
Q123000,Martinho Ndafa Kabi,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q1304073,Alamara Nhassé,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,false,true
Q1362676,Francisco Fadul,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q142540,Faustino Imbali,NormalRank,Q2002279,Portuguese Guinea,true,false,true,false,false,false,true
Q16728590,Mamadú Iaia Djaló,NormalRank,Q2002279,Portuguese Guinea,true,false,true,false,false,true,true
Q16736700,Domingos Simoes Pereira,NormalRank,Q1022984,Farim,true,true,true,false,false,false,true
Q16855164,Umaro Sissoco Embaló,NormalRank,Q3739,Bissau,true,true,false,,,,
Q16908893,José Mário Vaz,NormalRank,Q1002807,Cacheu,true,true,true,false,false,false,true
Q176413,Carlos Correia,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q22697132,Fatumata Djau Baldé,,,,,,false,,,,
Q232796,Malam Bacai Sanhá,NormalRank,Q47491557,Darsalame,false,true,true,false,false,false,true
Q26857888,Antonieta Rosa Gomes,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q26858532,Filomena Mascarenhas Tipote,,,,,,false,,,,
Q286130,Henrique Rosa,NormalRank,Q799788,Bafatá,true,true,true,false,false,false,true
Q28726015,Joãozinho Vieira Có,NormalRank,Q56294412,Q56294412,true,false,true,false,false,true,true
Q3075634,Mamadu Ture Kuruma,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,false,true
Q314538,Raimundo Pereira,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q3291098,Maria da Conceição Nobre Cabral,,,,,,false,,,,
Q336238,Kumba Ialá,NormalRank,Q2319233,Bula,true,true,true,false,false,false,true
Q43396447,Suzi Barbosa,,,,,,false,,,,
Q4681978,Adelino Mano Quetá,,,,,,false,,,,
Q47527935,Artur Silva,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q4777565,António Isaac Monteiro,,,,,,false,,,,
Q4838987,Baciro Djá,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,false,true
Q5121308,Cipriano Cassamá,NormalRank,Q2319233,Bula,true,true,true,false,false,false,true
Q5444734,Fernando Gomes,,,,,,false,,,,
Q5483181,Francisco Benante,NormalRank,Q780838,Cacheu Region,true,true,true,false,false,false,true
Q551585,Aristides Gomes,NormalRank,Q3655334,Canchungo,true,true,true,false,false,false,true
Q60082807,João Ribeiro Butiam Có,,,,,,false,,,,
Q61666588,Carmelita Pires,NormalRank,Q3739,Bissau,true,true,true,false,true,false,false
Q627337,Rui Duarte de Barros,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,false,true
Q6745389,Mamadu Saliu Djaló Pires,,,,,,false,,,,
Q714815,Artur Sanhá,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q715042,Veríssimo Correia Seabra,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q735887,Mário Pires,NormalRank,Q2002279,Portuguese Guinea,true,false,true,false,false,false,true
Q7549853,Soares Sambú,,,,,,false,,,,
Q86715481,Nuno Nabiam,NormalRank,Q3739,Bissau,true,true,true,false,false,true,true
Q93399070,Botche Candé,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,false,true
Q93400121,Vesã Gomes Naluak,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,false,true
Q94695513,Ruth Monteiro,,,,,,false,,,,
Q94788251,Aristides Ocante da Silva,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,false,true
Q95980717,Jorge Malú,,,,,,false,,,,
Q95980780,Dautarin Monteiro da Costa,,,,,,false,,,,
Q95980893,Juliano Fernandes,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,true,true
Q95981006,Fidélis Forbs,,,,,,false,,,,
Q96035173,Marciano Silva Barbeiro,,,,,,false,,,,
Q96035184,Augusto Poquena,,,,,,false,,,,
Q96035191,Orlando Viegas,,,,,,false,,,,
Q96091961,Victor Mandinga,,,,,,false,,,,
Q96967226,Maria da Conceição Évora,,,,,,false,,,,
Q97014254,Abel da Silva Gomes,,,,,,false,,,,
Q97014277,Jorge Mandinga,,,,,,false,,,,
Q97118780,Nelvina Barreto,,,,,,false,,,,
Q97167836,Sandji Fati,,,,,,false,,,,
Q97589616,Luís Melo,,,,,,false,,,,
Q97597766,Osvaldo Abreu,,,,,,false,,,,
Q97597769,Cadí Seidi,,,,,,false,,,,
Q97609849,Malam Sambú,,,,,,false,,,,
Q97626860,Issufo Baldé,,,,,,false,,,,
Q97656345,Fernando Delfim da Silva,,,,,,false,,,,
Q97670983,Mário Lopes da Rosa,,,,,,false,,,,
Q97860448,Fernando Vaz,,,,,,false,,,,
Q98806318,Ibraima Sori Djaló,,,,,,false,,,,
Q57424,Manuel Serifo Nhamadjo,NormalRank,Q3739,Bissau,true,true,false,,,,
Q57424,Manuel Serifo Nhamadjo,NormalRank,Q3739,Bissau,true,true,true,false,false,false,true
Q57718,Carlos Gomes Júnior,NormalRank,Q681802,Bolama,true,true,true,false,false,false,true
Q58164,Adiato Djaló Nandigna,NormalRank,Q1007,Guinea-Bissau,true,false,true,false,false,false,true
